"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170"
"18",22,36,22,32,54,9,25,14,31,39,25,31,17,15,45,11,11,19,19,17,64,20,52,27,50,22,13,8,36,30,16,26,49,54,12,18,20,12,26,26,20,71,50,25,17,29,27,21,38,35,36,40,32,10,13,30,16,20,32,12,20,47,47,23,31,13,19,55,19,15,49,57,37,30,16,25,32,23,28,39,44,22,73,16,10,35,46,45,25,28,23,45,32,37,10,8,7,40,15,33,23,20,58,22,33,16,16,40,6,76,20,43,49,12,17,85,32,15,22,8,82,27,74,24,17,51,33,13,21,29,8,5,22,42,27,38,25,22,87,21,17,68,26,17,25,19,7,37,32,49,19,17,12,11,1,75,12,28,32,12,65,20,33,48,29,15,4,17,88,16
"19",18,32,4,14,33,39,33,6,34,12,33,13,44,30,38,27,26,9,11,16,39,56,52,101,11,34,38,40,26,50,9,51,9,21,17,53,46,37,23,16,22,54,9,19,22,27,61,37,29,30,36,31,6,32,14,12,23,8,28,24,24,31,44,32,23,27,12,76,14,71,41,28,7,16,20,21,16,40,6,97,74,30,37,17,9,19,60,18,16,12,8,24,69,13,29,45,10,11,13,17,16,16,12,74,47,18,11,46,40,58,13,63,100,39,24,31,47,29,27,16,16,32,30,17,12,48,65,15,20,15,17,33,27,24,13,16,8,22,53,48,34,18,27,14,31,9,15,52,29,5,15,32,81,10,27,100,21,14,26,14,25,19,30,19,33,24,10,27,63,16
"20",15,30,62,14,15,12,15,11,15,115,40,27,46,25,14,22,31,37,12,26,47,16,24,12,9,18,24,71,26,39,63,41,17,72,5,15,22,29,16,16,43,47,7,11,44,6,42,28,28,10,24,19,47,36,21,47,14,11,25,31,13,30,21,32,27,67,28,22,28,83,8,14,6,38,21,20,20,39,21,46,44,16,37,29,9,21,52,26,29,25,3,38,6,19,36,34,32,21,10,18,38,38,15,55,60,9,23,55,18,31,33,55,19,19,11,48,33,44,29,76,46,86,42,14,3,47,32,26,84,34,6,91,39,10,42,11,11,30,10,24,31,22,49,7,4,15,33,55,6,19,10,28,25,19,61,85,19,14,19,6,34,36,63,14,22,10,18,13,39,31
"21",121,36,11,62,25,16,27,12,38,22,38,65,62,3,25,42,14,34,36,21,40,28,29,20,30,29,22,15,13,34,31,48,37,23,36,28,8,47,41,10,16,17,30,25,68,9,61,23,15,11,55,2,25,28,14,39,8,67,23,6,5,4,27,39,10,15,20,46,24,38,17,10,29,24,38,33,11,29,19,40,38,46,35,21,27,12,59,14,22,27,10,9,11,14,40,24,87,21,20,17,34,43,40,23,34,31,37,33,18,50,9,29,44,8,10,40,39,22,14,6,50,30,33,23,34,40,84,18,12,4,48,49,22,19,12,26,28,18,18,14,45,20,24,24,7,12,14,26,49,38,6,24,47,44,3,88,23,60,28,36,83,11,42,42,27,50,24,18,39,47
"22",26,30,16,31,11,18,20,32,29,17,44,25,44,14,49,29,37,13,7,38,45,26,33,17,30,38,51,51,22,41,38,15,23,55,9,11,35,40,13,24,9,31,29,25,28,53,36,17,31,34,40,6,55,47,46,41,43,4,29,38,16,23,20,41,8,42,28,45,46,15,8,34,15,26,14,13,25,11,28,40,47,18,19,3,36,6,17,10,32,22,18,28,38,6,43,39,17,38,42,14,34,11,64,50,34,49,20,26,22,34,35,33,49,10,32,37,44,22,12,26,98,30,41,21,5,42,49,13,19,13,28,0,21,9,19,76,18,34,23,33,14,56,40,22,32,24,18,43,59,66,13,38,29,42,35,189,25,18,19,32,7,17,10,8,32,7,11,27,24,27
"23",64,33,11,11,40,23,34,60,37,16,4,26,42,20,13,31,30,5,52,27,29,24,62,32,35,37,8,5,41,39,22,32,10,35,8,30,10,20,9,18,45,26,27,16,23,23,73,8,24,14,13,22,37,25,34,28,23,20,5,11,55,24,45,37,20,15,12,46,50,9,14,58,28,16,48,12,110,29,2,35,77,24,52,64,31,2,21,36,21,27,13,8,31,4,42,38,5,5,6,20,40,29,47,49,90,27,8,32,20,66,18,29,29,11,15,70,26,17,7,18,39,11,41,18,27,40,47,20,24,11,15,3,22,10,13,15,53,22,20,15,29,24,54,74,17,53,11,21,30,35,22,101,30,46,19,95,16,19,35,49,14,46,16,20,40,10,43,17,58,68
"24",31,35,6,43,47,18,8,25,29,47,18,26,75,72,43,40,54,45,34,26,63,15,20,72,73,73,26,27,28,20,24,43,26,39,19,33,74,7,11,38,12,15,13,51,122,36,41,27,15,13,19,12,8,12,18,9,30,24,61,9,8,20,11,18,26,27,19,19,25,29,26,26,12,4,18,74,17,17,24,22,82,25,10,23,7,26,9,14,17,19,11,30,24,7,17,18,3,20,11,34,13,19,11,68,46,17,6,19,40,41,11,52,21,18,37,34,40,50,38,14,37,48,26,6,22,40,77,19,13,12,46,37,15,9,27,13,5,27,10,12,62,43,23,22,21,17,26,33,56,35,60,56,46,11,19,84,12,17,54,19,17,14,25,14,49,17,43,19,66,75
"25",44,105,28,22,37,21,38,27,17,28,21,16,37,20,18,17,28,15,55,64,72,35,27,30,36,32,12,37,24,24,31,39,24,13,27,28,57,25,25,50,33,25,29,27,43,23,24,16,33,34,17,46,20,14,17,10,52,17,35,11,25,20,21,10,30,18,36,52,15,20,17,67,14,26,36,34,24,46,12,26,24,17,18,37,57,13,54,32,17,0,35,27,24,15,77,28,26,8,14,13,24,17,31,15,43,7,16,27,36,26,52,80,11,8,8,52,9,11,3,13,46,38,32,11,13,34,41,30,79,38,3,21,50,16,46,17,21,20,29,34,24,60,43,19,15,17,7,30,25,51,36,13,33,10,58,40,45,37,52,18,36,17,14,36,37,42,29,22,63,46
"26",31,56,15,44,14,10,13,22,21,17,53,6,43,8,62,29,33,38,5,24,49,18,35,48,11,43,27,41,23,31,38,26,21,75,8,71,15,30,26,9,31,51,32,13,57,23,35,53,6,31,19,35,23,21,18,15,46,25,43,37,14,34,35,29,27,44,17,47,67,22,32,42,16,30,29,31,13,15,20,61,36,59,38,26,43,8,9,38,6,31,48,13,19,37,37,36,8,76,12,34,10,14,41,54,24,25,30,14,30,82,11,68,10,3,12,20,60,14,30,12,28,9,40,9,23,8,37,36,21,19,20,44,17,8,20,37,10,33,25,18,53,25,24,12,50,20,12,49,9,47,12,22,31,49,22,101,25,15,27,47,35,16,15,17,31,39,5,38,38,46
"27",10,72,39,37,38,18,53,42,20,30,55,39,19,26,13,8,29,22,45,10,48,15,31,28,44,50,30,36,17,60,25,30,23,8,41,32,17,23,47,8,54,28,15,12,32,13,79,34,15,10,29,12,23,17,28,30,6,6,24,37,11,16,23,24,18,14,45,23,50,14,42,11,41,27,28,6,20,13,14,23,19,28,60,4,21,14,48,58,15,26,14,23,89,32,59,10,22,14,33,22,44,9,31,47,67,73,15,38,39,26,12,48,17,7,14,73,41,19,19,27,77,33,82,15,46,74,58,25,23,13,10,41,17,11,20,24,15,10,24,8,46,26,49,15,27,10,22,54,27,33,20,56,39,16,4,65,18,10,17,16,32,25,3,21,44,13,45,44,88,7
"28",29,37,21,8,4,63,13,14,4,35,6,17,63,9,22,46,37,17,28,7,59,24,47,13,48,58,36,61,8,18,12,35,12,31,52,20,58,24,6,21,4,37,15,12,100,26,29,21,18,39,21,17,37,7,49,54,22,38,26,19,37,24,17,17,10,16,5,10,13,18,48,27,13,7,16,37,24,35,2,45,41,52,17,17,30,17,32,29,10,21,20,23,32,12,33,9,25,51,20,57,9,13,22,58,26,26,35,41,38,63,38,67,15,38,7,30,65,50,18,22,19,23,65,16,36,34,106,15,23,13,20,32,35,19,21,15,42,12,23,26,56,29,15,21,80,7,25,52,30,8,79,16,22,17,15,115,44,36,7,17,21,27,67,51,2,17,40,20,52,53
"29",34,84,28,24,5,14,13,32,25,27,34,23,37,13,8,49,66,24,13,36,76,14,48,27,10,39,23,37,16,17,28,38,49,57,13,19,28,18,14,18,42,48,21,53,25,40,87,23,16,24,55,30,21,10,20,32,43,9,11,28,25,17,13,19,29,20,50,19,19,12,52,15,44,35,12,6,35,25,15,73,40,63,46,6,4,7,17,14,40,46,11,57,23,49,13,13,17,11,8,9,22,25,34,42,29,10,32,7,26,30,60,42,29,8,28,42,50,27,4,66,33,9,80,23,18,9,84,42,8,25,22,38,41,24,17,12,40,10,13,28,27,26,41,21,15,24,36,98,46,13,6,9,23,19,11,78,4,28,27,20,31,29,58,20,29,44,21,64,45,53
"30",67,49,20,26,26,8,31,47,20,24,14,51,35,35,55,29,9,28,34,28,45,12,14,52,33,47,18,14,12,66,33,30,32,31,17,12,55,8,10,10,11,72,10,8,25,66,50,26,39,38,24,6,44,15,14,32,19,61,33,23,36,37,27,25,7,13,13,46,45,53,36,38,32,17,16,17,28,19,26,29,16,15,29,16,14,19,41,22,14,29,39,33,20,38,6,53,16,39,27,86,16,16,18,40,42,40,8,33,19,29,27,50,17,23,26,37,17,47,13,43,36,19,24,17,19,30,35,20,41,25,13,35,18,29,19,39,34,30,20,38,21,74,39,13,3,37,7,56,14,7,26,51,44,15,29,82,16,46,22,13,28,19,32,16,16,12,44,18,51,112
"31",47,23,6,15,40,17,26,53,14,14,40,12,42,15,15,23,19,36,24,10,61,19,27,47,11,50,24,59,50,26,20,8,25,37,17,36,18,21,32,34,15,42,22,32,3,38,49,36,28,11,27,25,17,29,22,17,37,28,32,25,2,10,26,46,24,19,37,23,26,15,31,35,32,4,22,21,31,15,38,38,33,64,26,103,19,19,15,23,5,19,56,23,38,43,65,18,13,14,24,25,9,31,16,42,81,41,54,89,32,9,5,24,10,15,38,31,13,37,6,2,22,33,104,49,12,17,48,32,5,39,15,25,34,44,8,32,7,21,37,32,42,22,35,46,10,19,13,72,40,59,20,45,37,57,61,97,25,43,54,30,14,4,12,8,17,2,11,48,15,53
"32",11,11,7,27,49,48,20,21,27,31,9,21,18,43,25,47,54,18,29,32,49,31,27,17,47,49,13,28,13,31,33,43,58,56,20,17,28,20,34,3,9,6,22,56,32,7,54,24,46,14,20,13,11,32,19,19,41,2,26,4,29,13,17,17,6,20,33,53,23,19,28,12,10,25,12,24,23,17,18,47,60,26,12,7,31,30,13,42,27,24,34,41,15,35,26,11,28,74,20,57,20,36,51,39,66,31,28,37,23,101,32,25,31,34,12,62,16,4,6,11,49,13,56,17,34,87,74,35,47,20,14,22,16,71,50,10,6,12,49,29,16,53,43,35,37,22,7,18,26,15,81,18,34,51,31,67,42,19,15,15,15,40,28,38,4,23,17,45,70,18
"33",17,55,8,8,2,55,22,6,33,9,9,17,37,34,15,17,21,24,23,37,29,20,24,63,14,26,20,61,4,41,45,13,32,17,7,38,17,26,10,13,11,20,44,22,17,19,56,24,70,24,40,19,21,33,47,49,20,32,12,38,5,9,19,27,19,28,50,6,54,27,27,52,29,13,23,15,15,18,42,66,35,44,61,19,16,32,29,11,17,12,13,11,42,26,16,22,49,46,66,25,30,14,11,83,102,11,14,42,16,59,8,26,13,5,26,24,43,39,35,40,40,16,55,2,11,29,30,12,40,52,18,48,37,17,41,18,7,37,16,35,11,43,22,30,6,48,76,49,39,23,29,57,42,29,16,62,33,4,29,34,45,23,34,55,13,31,49,29,42,72
"34",64,12,28,18,8,30,49,52,34,12,23,26,72,17,15,35,10,22,26,67,34,33,34,54,34,37,27,28,34,30,16,56,3,12,7,36,68,36,37,44,26,10,60,39,48,21,83,38,4,42,47,25,21,20,30,22,46,8,13,21,14,11,13,45,18,22,30,19,59,23,9,26,19,28,48,17,33,10,17,33,46,16,20,9,37,21,8,22,9,5,23,22,22,17,31,15,23,7,4,33,30,18,21,27,86,36,25,17,44,8,7,48,25,21,32,40,26,15,26,10,40,45,33,13,14,36,73,29,42,17,29,43,13,22,20,44,26,17,7,31,44,44,72,10,37,24,13,42,59,26,10,22,22,24,48,144,32,21,60,14,37,30,38,17,25,18,16,38,53,16
"35",58,37,17,32,28,14,14,16,83,34,17,12,40,37,15,26,13,47,20,11,34,40,53,57,78,36,52,30,11,42,21,28,37,22,48,30,34,30,48,24,13,18,15,9,10,29,53,36,22,31,13,43,21,14,21,10,30,10,23,7,24,71,19,36,8,40,11,30,13,34,14,23,14,7,15,10,12,13,33,83,52,21,26,19,31,18,23,7,11,51,21,55,53,34,33,36,14,33,68,3,45,8,31,13,34,61,22,35,45,20,27,77,5,18,4,54,25,21,4,19,49,37,29,18,39,15,53,8,20,21,40,19,25,34,15,14,15,16,39,63,21,9,87,18,30,19,26,62,13,10,20,23,11,55,8,91,21,15,85,6,25,30,26,31,57,36,41,25,29,60
"36",46,46,47,17,27,14,25,10,19,14,10,31,41,46,22,7,15,5,50,9,65,16,39,67,30,16,32,48,26,42,34,21,11,41,13,27,12,26,15,12,25,40,33,22,28,66,43,24,8,11,22,27,36,26,33,8,16,23,12,7,7,15,13,47,8,15,92,31,34,42,25,26,56,16,21,18,54,5,9,53,51,31,52,26,51,14,26,34,23,23,10,15,14,24,50,24,16,9,44,4,35,30,23,64,38,16,43,26,41,28,36,32,43,22,6,37,25,18,24,10,65,43,63,9,8,36,116,66,17,28,24,13,20,37,13,51,14,25,51,16,45,28,48,26,41,22,14,43,17,14,22,24,28,28,7,130,6,24,30,21,27,24,49,17,41,34,20,21,31,74
"37",17,29,4,29,31,24,16,39,17,33,38,13,85,17,16,23,5,63,68,15,58,14,41,70,60,43,41,44,11,50,15,33,24,13,38,22,17,22,23,11,7,35,28,49,7,13,80,37,55,18,23,48,6,32,21,20,35,43,40,28,18,15,42,21,34,34,17,23,22,34,31,12,26,9,24,5,17,18,17,58,39,25,9,42,8,21,27,22,10,7,44,11,39,9,25,28,30,25,11,25,25,25,30,48,57,15,53,32,48,29,13,51,10,4,25,92,29,26,32,53,16,16,68,21,30,29,29,25,18,9,10,13,5,24,15,25,13,9,32,18,113,53,36,25,22,26,14,100,55,27,21,32,44,36,11,85,26,27,5,30,30,45,10,31,9,22,11,49,54,38
